,#,Pick,Name,Pos,Team,Overall,Std.Dev,High,Low,TimesDrafted,
0,1,1.01,David Johnson,RB,ARI,1.3,0.6,1.01,1.04,310,"
"
1,2,1.02,LeVeon Bell,RB,PIT,2.3,0.8,1.01,1.06,303,"
"
2,3,1.06,Ezekiel Elliott,RB,DAL,6.2,2.8,1.01,2.05,180,"
"
3,4,1.07,Devonta Freeman,RB,ATL,7.0,1.9,1.03,1.11,189,"
"
4,5,1.08,LeSean McCoy,RB,BUF,7.8,2.0,1.02,2.03,257,"
"
5,6,1.10,Melvin Gordon,RB,LAC,10.1,2.6,1.01,2.06,318,"
"
6,7,2.04,Jay Ajayi,RB,PHI,13.8,2.6,1.05,2.08,282,"
"
7,8,2.05,DeMarco Murray,RB,TEN,15.2,2.4,1.07,2.10,239,"
"
8,9,2.07,Jordan Howard,RB,CHI,16.8,2.7,1.05,2.12,224,"
"
9,10,2.09,Kareem Hunt,RB,KC,18.7,3.0,1.11,3.03,275,"
"
10,11,2.09,Todd Gurley,RB,LAR,19.4,2.9,1.08,3.03,263,"
"
11,12,3.03,Christian McCaffrey,RB,CAR,22.9,3.7,2.02,3.08,272,"
"
12,13,3.07,Leonard Fournette,RB,JAX,27.0,4.0,1.05,4.05,211,"
"
13,14,3.07,Dalvin Cook,RB,MIN,27.5,3.9,1.12,3.12,263,"
"
14,15,3.10,Isaiah Crowell,RB,CLE,29.8,3.8,2.06,4.03,243,"
"
15,16,4.03,Ty Montgomery,RB,GB,32.6,4.9,1.03,4.09,290,"
"
16,17,4.05,Carlos Hyde,RB,SF,35.2,4.5,2.06,4.11,313,"
"
17,18,4.05,Lamar Miller,RB,HOU,35.2,4.7,2.08,4.11,238,"
"
18,19,4.06,Marshawn Lynch,RB,LV,36.4,6.0,2.05,5.03,228,"
"
19,20,5.02,Joe Mixon,RB,CIN,42.5,4.9,3.04,6.05,239,"
"
20,21,5.09,Bilal Powell,RB,NYJ,48.6,6.4,2.10,6.07,231,"
"
21,22,5.09,Doug Martin,RB,TB,49.0,6.3,2.08,6.09,220,"
"
22,23,6.01,CJ Anderson,RB,DEN,51.4,6.1,3.04,6.06,241,"
"
23,24,6.03,Ameer Abdullah,RB,DET,53.0,6.3,3.06,6.10,246,"
"
24,25,6.08,Mark Ingram,RB,NO,57.6,5.9,4.06,7.07,210,"
"
25,26,7.02,Danny Woodhead,RB,BAL,61.7,6.1,4.06,7.03,231,"
"
26,27,7.05,Mike Gillislee,RB,NE,65.3,7.2,3.11,8.07,172,"
"
27,28,7.07,Rob Kelley,RB,WAS,67.0,7.1,4.10,8.12,239,"
"
28,29,7.10,Adrian Peterson,RB,ARI,69.9,7.4,4.06,8.08,187,"
"
29,30,8.03,Tevin Coleman,RB,ATL,73.2,7.6,5.03,8.12,202,"
"
